20190201 144500;10885.25;10890.00;10883.00;10883.00;21000
20190201 144600;10883.00;10884.40;10875.10;10878.55;36975
20190201 144700;10878.00;10890.70;10878.00;10886.60;26025
20190201 144800;10886.60;10908.60;10886.00;10902.95;102750
20190201 144900;10902.30;10915.75;10902.30;10911.60;121500
20190201 145000;10911.45;10919.00;10910.50;10910.50;111150
20190201 145100;10910.65;10914.25;10897.90;10897.95;83025
20190201 145200;10896.50;10903.50;10889.20;10896.25;57525
20190201 145300;10894.75;10904.65;10894.70;10902.65;24075
20190201 145400;10902.55;10903.90;10897.00;10901.20;25275
20190201 145500;10901.00;10903.70;10892.10;10894.95;28050
20190201 145600;10895.00;10901.00;10894.45;10898.55;37575
20190201 145700;10900.00;10902.80;10895.05;10897.10;28125
20190201 145800;10897.35;10902.00;10894.75;10897.65;14175
20190201 145900;10898.60;10900.00;10887.10;10893.40;32850
20190201 150000;10891.80;10901.70;10891.80;10900.00;15675
20190201 150100;10899.70;10913.90;10899.70;10905.00;59550
20190201 150200;10906.15;10926.10;10906.15;10926.10;99900
20190201 150300;10927.25;10928.60;10918.10;10921.50;79650
20190201 150400;10920.60;10924.15;10907.40;10907.85;57000
20190201 150500;10908.65;10913.40;10899.10;10902.05;71175
20190201 150600;10903.10;10907.10;10900.35;10903.95;41625
20190201 150700;10904.00;10911.15;10904.00;10909.60;41625
20190201 150800;10912.00;10917.00;10911.65;10916.60;95550
20190201 150900;10916.10;10921.70;10911.20;10916.05;61875
20190201 151000;10916.80;10922.00;10913.10;10918.35;65400
20190201 151100;10918.35;10923.90;10918.00;10919.80;53850
20190201 151200;10919.95;10919.95;10908.20;10912.65;63225
20190201 151300;10912.45;10915.25;10907.10;10907.75;63150
20190201 151400;10908.55;10913.55;10903.85;10904.05;47475
20190201 151500;10906.65;10912.10;10904.50;10908.70;40950
20190201 151600;10907.60;10915.70;10907.55;10913.75;30825
20190201 151700;10913.80;10918.00;10909.35;10917.00;51900
20190201 151800;10917.00;10919.60;10914.55;10916.10;45900
20190201 151900;10916.20;10919.65;10911.10;10919.65;72225
20190201 152000;10919.30;10919.30;10913.55;10917.60;42975
20190201 152100;10917.65;10917.65;10911.20;10911.20;60675
20190201 152200;10910.70;10914.10;10909.00;10911.05;49125
20190201 152300;10912.00;10915.85;10911.75;10912.20;41025
20190201 152400;10912.10;10915.90;10910.75;10912.00;58350
20190201 152500;10912.20;10914.90;10909.45;10909.45;55200
20190201 152600;10911.15;10916.60;10911.15;10916.60;56475
20190201 152700;10916.60;10916.60;10914.00;10914.00;83625
20190201 152800;10913.20;10914.90;10912.50;10914.90;69000
20190201 152900;10913.80;10916.20;10913.65;10914.00;83400
20190201 153000;10913.80;10918.00;10913.05;10918.00;79275
20190204 091600;10887.00;10887.00;10860.00;10878.25;123975
20190204 091700;10878.25;10879.95;10869.00;10871.50;46575
20190204 091800;10870.80;10875.35;10870.05;10870.15;39225
20190204 091900;10870.55;10872.40;10865.25;10866.05;43125
20190204 092000;10867.05;10879.00;10866.05;10876.10;44925
20190204 092100;10876.70;10878.15;10868.90;10869.10;51450
20190204 092200;10868.95;10874.95;10865.00;10873.95;60075
20190204 092300;10874.75;10878.40;10871.05;10871.60;32775
20190204 092400;10872.50;10880.00;10868.30;10872.80;45375
20190204 092500;10872.80;10884.45;10872.80;10882.90;40275
20190204 092600;10880.95;10883.00;10880.00;10880.10;32175
20190204 092700;10880.20;10880.65;10872.00;10872.95;35325
20190204 092800;10872.95;10875.95;10870.00;10872.00;27675
20190204 092900;10871.65;10877.00;10869.10;10873.65;40650
20190204 093000;10874.25;10881.00;10874.00;10880.55;16350
20190204 093100;10880.55;10884.50;10875.30;10884.50;29925
20190204 093200;10883.20;10887.20;10881.05;10885.00;39300
20190204 093300;10885.90;10885.90;10876.50;10878.65;29850
20190204 093400;10879.10;10884.95;10879.05;10884.65;18225
20190204 093500;10884.00;10886.85;10879.00;10880.95;28650
20190204 093600;10880.60;10883.00;10879.05;10880.00;24975
20190204 093700;10880.00;10886.70;10880.00;10886.70;22125
20190204 093800;10886.90;10886.95;10880.30;10883.00;19200
20190204 093900;10883.00;10883.25;10872.00;10872.60;19275
20190204 094000;10874.00;10876.90;10866.00;10867.00;45675
20190204 094100;10867.50;10868.45;10862.00;10862.00;41925
20190204 094200;10861.05;10865.50;10855.15;10855.60;56250
20190204 094300;10855.00;10861.70;10855.00;10860.10;51150
20190204 094400;10862.00;10862.40;10855.55;10856.00;24975
20190204 094500;10855.50;10862.90;10855.20;10857.00;23250
20190204 094600;10856.70;10856.70;10850.40;10852.50;66075
20190204 094700;10852.45;10856.75;10852.45;10853.25;27900
20190204 094800;10854.40;10861.35;10853.70;10861.35;15825
20190204 094900;10861.35;10865.00;10859.50;10863.95;17925
20190204 095000;10860.70;10865.00;10860.00;10861.60;14250
20190204 095100;10861.60;10869.00;10861.60;10866.65;20550
20190204 095200;10866.65;10870.00;10865.05;10867.45;19200
20190204 095300;10868.00;10872.00;10865.85;10870.50;10950
20190204 095400;10870.00;10870.45;10862.45;10863.80;11325
20190204 095500;10863.80;10867.95;10858.20;10859.60;17325
20190204 095600;10858.25;10862.50;10858.05;10860.55;12375
20190204 095700;10860.55;10864.40;10859.00;10864.05;12825
20190204 095800;10864.40;10865.00;10860.35;10864.45;8175
20190204 095900;10864.45;10865.50;10862.10;10862.60;6150
20190204 100000;10862.60;10866.00;10861.50;10864.95;13050
20190204 100100;10864.95;10864.95;10853.55;10855.95;30825
20190204 100200;10855.95;10856.90;10847.00;10847.50;61350
20190204 100300;10846.10;10852.40;10843.20;10847.85;76050
20190204 100400;10848.20;10857.40;10847.60;10855.00;22200
20190204 100500;10853.70;10858.00;10850.00;10856.00;23325
20190204 100600;10856.60;10858.00;10853.25;10854.90;19725
20190204 100700;10854.90;10862.60;10854.40;10860.00;22950
20190204 100800;10860.70;10863.40;10857.15;10861.35;20175
20190204 100900;10861.35;10869.95;10860.10;10867.30;29550
20190204 101000;10866.05;10868.00;10861.30;10862.95;14925
20190204 101100;10861.90;10864.40;10861.05;10862.90;8550
20190204 101200;10863.15;10867.90;10862.90;10866.40;9675
20190204 101300;10866.35;10868.00;10860.85;10862.75;8925
20190204 101400;10862.75;10868.05;10862.00;10867.50;12075
20190204 101500;10867.05;10872.00;10867.05;10872.00;15375
20190204 101600;10871.00;10874.95;10868.00;10872.50;26625
20190204 101700;10872.45;10880.00;10870.65;10880.00;30525
20190204 101800;10881.10;10882.10;10876.75;10877.75;23925
20190204 101900;10877.90;10877.90;10873.00;10876.00;12375
20190204 102000;10876.00;10877.10;10872.95;10875.55;11175
20190204 102100;10875.10;10876.00;10870.40;10870.40;11250
20190204 102200;10870.40;10871.45;10867.00;10869.90;16800
20190204 102300;10869.90;10869.90;10866.65;10869.00;7875
20190204 102400;10869.00;10869.00;10865.50;10866.95;7050
20190204 102500;10866.95;10867.10;10861.95;10861.95;9075
20190204 102600;10861.60;10866.15;10861.10;10866.15;9375
20190204 102700;10866.05;10872.90;10866.05;10871.70;8700
20190204 102800;10871.70;10873.40;10866.90;10870.95;5625
20190204 102900;10870.00;10870.95;10867.30;10868.90;3825
20190204 103000;10868.00;10874.30;10868.00;10873.05;5700
20190204 103100;10873.05;10874.25;10870.00;10870.10;7875
20190204 103200;10870.10;10872.00;10866.65;10871.15;8475
20190204 103300;10871.20;10872.00;10867.90;10870.95;8025
20190204 103400;10870.95;10871.95;10865.30;10867.95;7575
20190204 103500;10867.95;10868.40;10861.65;10863.00;12825
20190204 103600;10863.00;10863.00;10856.00;10858.90;28200
20190204 103700;10857.50;10861.40;10857.40;10861.40;13575
20190204 103800;10861.00;10864.75;10861.00;10864.75;7725
20190204 103900;10864.75;10865.00;10861.05;10862.00;4500
20190204 104000;10862.00;10863.05;10858.60;10860.00;4725
20190204 104100;10860.00;10862.90;10857.45;10862.90;16725
20190204 104200;10864.00;10864.85;10862.25;10862.25;5700
20190204 104300;10862.25;10862.90;10860.70;10861.60;6825
20190204 104400;10861.60;10864.00;10861.60;10863.70;2700
20190204 104500;10863.70;10865.90;10863.05;10865.90;3825
20190204 104600;10865.90;10868.00;10863.95;10868.00;6450
20190204 104700;10868.00;10868.00;10865.00;10865.35;5700
20190204 104800;10865.35;10869.90;10865.35;10869.90;3675
20190204 104900;10869.90;10871.80;10866.20;10869.05;11850
20190204 105000;10869.05;10871.00;10868.20;10868.20;12150
20190204 105100;10868.20;10869.35;10867.15;10867.15;4125
20190204 105200;10867.15;10867.15;10863.75;10867.05;4950
20190204 105300;10867.05;10869.55;10866.20;10869.55;7275
20190204 105400;10868.80;10869.60;10866.60;10867.95;3375
20190204 105500;10867.95;10869.40;10867.05;10868.00;3750
20190204 105600;10868.00;10868.00;10862.00;10864.50;5850
20190204 105700;10864.50;10868.00;10863.15;10864.60;3525
20190204 105800;10863.55;10864.95;10861.35;10864.75;5175
20190204 105900;10864.10;10864.10;10858.90;10859.30;11850
20190204 110000;10858.50;10863.35;10858.50;10862.20;5250
20190204 110100;10862.20;10863.90;10861.20;10862.40;10200
20190204 110200;10861.70;10864.10;10861.15;10862.75;3975
20190204 110300;10862.75;10863.20;10858.55;10859.55;7350
20190204 110400;10860.80;10861.20;10857.10;10857.40;7050
20190204 110500;10857.40;10857.85;10854.15;10854.75;12000
20190204 110600;10854.55;10860.90;10854.20;10860.00;9675
20190204 110700;10859.05;10859.05;10854.20;10854.20;10350
20190204 110800;10854.20;10858.85;10854.20;10856.80;9750
20190204 110900;10858.90;10860.30;10850.85;10855.00;29025
20190204 111000;10854.70;10854.70;10850.00;10850.20;25875
20190204 111100;10850.00;10856.90;10849.55;10856.90;23325
20190204 111200;10854.80;10856.75;10852.00;10853.35;7350
20190204 111300;10853.35;10860.40;10852.55;10857.20;9900
20190204 111400;10857.45;10858.45;10855.00;10855.55;10575
20190204 111500;10855.55;10857.85;10853.00;10854.20;19500
20190204 111600;10853.15;10857.00;10853.10;10854.60;18900
20190204 111700;10854.90;10858.85;10853.80;10858.85;20700
20190204 111800;10859.00;10860.90;10856.80;10858.45;12000
20190204 111900;10858.45;10859.40;10856.65;10857.40;3825
20190204 112000;10858.10;10858.40;10855.00;10855.40;5250
20190204 112100;10855.40;10859.00;10855.40;10858.95;3600
20190204 112200;10858.95;10858.95;10856.10;10858.70;6300
20190204 112300;10858.70;10860.00;10858.00;10859.80;4950
20190204 112400;10859.80;10860.90;10858.45;10859.70;7200
20190204 112500;10859.15;10860.45;10854.25;10856.60;11025
20190204 112600;10856.60;10859.75;10855.45;10858.05;10350
20190204 112700;10858.00;10860.20;10857.15;10857.20;4200
20190204 112800;10857.20;10859.90;10857.20;10859.45;4500
20190204 112900;10859.45;10859.70;10857.25;10857.25;6150
20190204 113000;10857.25;10859.00;10857.05;10858.00;3750
20190204 113100;10858.55;10858.90;10856.10;10856.10;6300
20190204 113200;10854.90;10856.45;10854.00;10855.35;8550
20190204 113300;10855.35;10867.40;10854.55;10862.70;42600
20190204 113400;10864.40;10864.40;10860.00;10863.35;24975
20190204 113500;10863.05;10871.40;10863.05;10864.45;46875
20190204 113600;10864.00;10866.15;10862.25;10863.95;6825
20190204 113700;10864.00;10864.00;10861.10;10861.55;4275
20190204 113800;10861.55;10861.80;10856.65;10857.40;11775
20190204 113900;10857.40;10859.25;10857.20;10858.80;2325
20190204 114000;10859.40;10859.40;10855.20;10856.50;7875
20190204 114100;10856.50;10856.50;10851.55;10853.50;18450
20190204 114200;10853.50;10859.35;10853.40;10858.85;6525
20190204 114300;10858.85;10858.85;10852.90;10856.25;9375
20190204 114400;10856.25;10859.90;10856.25;10859.90;1800
20190204 114500;10859.90;10859.90;10855.40;10856.50;7875
20190204 114600;10856.50;10857.55;10856.10;10857.50;2550
20190204 114700;10857.00;10857.50;10853.10;10854.80;8250
20190204 114800;10854.95;10855.80;10853.50;10854.00;3225
20190204 114900;10854.00;10854.00;10853.10;10853.50;2100
20190204 115000;10853.50;10853.50;10850.90;10851.75;9975
20190204 115100;10851.75;10857.90;10851.75;10857.50;6450
20190204 115200;10857.50;10858.90;10855.40;10858.00;4725
20190204 115300;10858.85;10858.85;10855.00;10856.95;6600
20190204 115400;10856.95;10858.90;10856.00;10856.00;2775
20190204 115500;10855.40;10856.90;10853.40;10856.90;8475
20190204 115600;10856.90;10856.90;10854.80;10856.00;5325
20190204 115700;10856.95;10857.00;10852.55;10854.60;5775
20190204 115800;10854.60;10857.00;10854.35;10856.65;6900
20190204 115900;10857.90;10868.00;10856.55;10867.90;20475
20190204 120000;10868.15;10872.95;10864.05;10870.05;32625
20190204 120100;10869.00;10872.40;10868.30;10872.40;16350
20190204 120200;10871.90;10874.95;10871.20;10872.80;22050
20190204 120300;10872.80;10872.95;10868.00;10868.45;16350
20190204 120400;10869.50;10874.45;10867.55;10872.25;16425
20190204 120500;10872.20;10877.65;10872.20;10877.65;28725
20190204 120600;10877.95;10879.80;10874.50;10874.50;23475
20190204 120700;10875.40;10876.55;10872.05;10873.00;9675
20190204 120800;10873.00;10873.65;10870.00;10870.60;6975
20190204 120900;10870.60;10873.55;10870.00;10871.10;6075
20190204 121000;10871.10;10878.65;10871.10;10878.00;16275
20190204 121100;10878.00;10879.90;10874.75;10879.90;8100
20190204 121200;10879.95;10880.00;10873.70;10875.05;14925
20190204 121300;10875.45;10878.00;10874.00;10877.95;10650
20190204 121400;10877.95;10878.45;10875.00;10878.05;6075
20190204 121500;10878.05;10878.05;10872.00;10872.05;14175
20190204 121600;10871.85;10875.00;10871.50;10875.00;4725
20190204 121700;10876.50;10876.50;10873.25;10875.00;3975
20190204 121800;10875.00;10875.00;10871.30;10873.65;4425
20190204 121900;10873.65;10874.00;10871.25;10872.20;4125
20190204 122000;10872.20;10872.80;10871.00;10871.00;3450
20190204 122100;10871.00;10874.40;10870.10;10874.40;4125
20190204 122200;10874.40;10877.00;10873.50;10875.35;15675
20190204 122300;10874.00;10875.35;10868.35;10868.35;8475
20190204 122400;10868.35;10870.75;10867.60;10870.20;9750
20190204 122500;10870.20;10874.60;10870.20;10870.40;3525
20190204 122600;10870.40;10871.00;10867.00;10869.70;7050
20190204 122700;10869.70;10869.75;10864.05;10864.05;11925
20190204 122800;10864.15;10867.60;10864.05;10865.95;8775
20190204 122900;10865.00;10870.00;10865.00;10870.00;3600
20190204 123000;10870.00;10870.00;10868.00;10868.20;3975
20190204 123100;10868.20;10873.35;10868.00;10872.35;7575
20190204 123200;10872.30;10872.95;10868.70;10870.00;4650
20190204 123300;10870.00;10871.80;10868.70;10870.40;3075
20190204 123400;10870.40;10870.65;10862.30;10864.00;11625
20190204 123500;10863.30;10865.00;10863.00;10864.55;5850
20190204 123600;10864.55;10868.30;10863.00;10863.00;7275
20190204 123700;10862.55;10863.30;10860.05;10863.00;17400
20190204 123800;10862.20;10865.05;10861.20;10862.55;3675
20190204 123900;10862.55;10862.55;10858.65;10858.65;18225
20190204 124000;10858.65;10860.50;10858.35;10859.15;7050
20190204 124100;10859.95;10860.95;10858.05;10860.00;11625
20190204 124200;10858.65;10862.00;10858.65;10862.00;6975
20190204 124300;10862.15;10864.00;10860.65;10863.80;8850
20190204 124400;10863.80;10864.75;10861.50;10862.85;4950
20190204 124500;10862.90;10862.90;10857.55;10857.80;10200
20190204 124600;10858.00;10858.30;10854.45;10855.85;18900
20190204 124700;10855.85;10858.75;10855.85;10858.75;8175
20190204 124800;10860.00;10861.90;10858.55;10860.00;6225
20190204 124900;10860.00;10863.20;10860.00;10861.30;13050
20190204 125000;10860.05;10860.05;10855.75;10856.85;9450
20190204 125100;10857.00;10857.00;10851.30;10851.45;32775
20190204 125200;10851.45;10854.85;10850.50;10851.55;15600
20190204 125300;10851.00;10851.35;10848.00;10849.00;32925
20190204 125400;10848.50;10856.35;10848.50;10854.00;14250
20190204 125500;10855.40;10855.40;10851.00;10851.00;6900
20190204 125600;10852.40;10854.00;10850.90;10851.00;15450
20190204 125700;10851.00;10852.00;10848.50;10850.10;22950
20190204 125800;10850.05;10856.35;10849.55;10856.35;23100
20190204 125900;10856.15;10858.80;10854.75;10858.20;11625
20190204 130000;10858.30;10859.50;10853.15;10854.75;20850
20190204 130100;10854.30;10856.70;10852.00;10852.90;10800
20190204 130200;10853.00;10853.95;10850.00;10850.00;7800
20190204 130300;10850.75;10856.00;10850.00;10856.00;14475
20190204 130400;10856.00;10856.00;10844.05;10844.95;64650
20190204 130500;10844.95;10845.10;10832.85;10838.00;208575
20190204 130600;10838.00;10843.90;10837.75;10842.00;45450
20190204 130700;10842.00;10842.00;10838.30;10838.70;21075
20190204 130800;10838.75;10844.60;10838.05;10844.60;20850
20190204 130900;10844.60;10846.00;10842.65;10842.65;13800
20190204 131000;10842.00;10842.00;10835.45;10837.90;22725
20190204 131100;10837.90;10845.40;10837.90;10845.00;19575
20190204 131200;10845.00;10853.90;10843.05;10852.20;18075
20190204 131300;10853.90;10853.90;10849.00;10850.40;20250
20190204 131400;10850.75;10861.50;10847.55;10860.40;51000
20190204 131500;10860.10;10863.95;10858.65;10863.95;49125
20190204 131600;10864.55;10867.80;10860.65;10863.00;32775
20190204 131700;10863.00;10865.55;10860.35;10863.50;30075
20190204 131800;10863.40;10864.95;10856.45;10857.80;39900
20190204 131900;10860.30;10860.30;10850.45;10852.00;19200
20190204 132000;10851.25;10855.90;10850.70;10855.90;7425
20190204 132100;10857.00;10859.40;10852.65;10853.10;9975
20190204 132200;10853.10;10857.00;10853.10;10855.05;5850
20190204 132300;10855.05;10857.20;10852.15;10854.00;8400
20190204 132400;10854.00;10855.00;10852.00;10853.95;5925
20190204 132500;10853.50;10859.30;10853.10;10858.00;6375
20190204 132600;10858.00;10860.80;10855.35;10855.50;9525
20190204 132700;10855.50;10855.50;10854.00;10854.35;6600
20190204 132800;10854.35;10860.60;10854.35;10858.55;5325
20190204 132900;10858.55;10859.95;10852.10;10852.10;11475
20190204 133000;10852.00;10856.00;10851.00;10854.65;5625
20190204 133100;10854.65;10860.00;10854.65;10860.00;5100
20190204 133200;10860.05;10861.05;10857.70;10858.90;9150
20190204 133300;10858.90;10861.35;10857.60;10860.30;4725
20190204 133400;10860.50;10865.55;10860.00;10861.75;13050
20190204 133500;10861.75;10865.00;10858.65;10864.15;7500
20190204 133600;10864.15;10865.40;10859.90;10865.00;14100
20190204 133700;10865.00;10865.50;10862.10;10864.40;6900
20190204 133800;10864.40;10866.00;10861.25;10863.55;9225
20190204 133900;10863.00;10864.10;10857.50;10859.15;6825
20190204 134000;10860.00;10860.00;10855.65;10857.95;8700
20190204 134100;10857.95;10859.85;10852.80;10854.15;6075
20190204 134200;10854.15;10858.70;10853.25;10857.40;4725
20190204 134300;10855.15;10856.90;10852.50;10853.15;2850
20190204 134400;10853.15;10853.15;10845.05;10846.00;20250
20190204 134500;10845.95;10849.50;10845.00;10849.50;12075
20190204 134600;10849.50;10852.90;10839.60;10840.00;30225
20190204 134700;10842.05;10847.95;10841.60;10847.95;28350
20190204 134800;10848.00;10848.75;10842.30;10843.80;10800
20190204 134900;10843.80;10846.60;10842.10;10845.05;11550
20190204 135000;10844.75;10846.40;10843.30;10846.00;11400
20190204 135100;10847.00;10848.80;10841.00;10841.00;8550
20190204 135200;10841.00;10848.00;10841.00;10847.80;3375
20190204 135300;10847.80;10854.40;10847.70;10854.00;14175
20190204 135400;10854.00;10857.95;10852.00;10855.80;9300
20190204 135500;10855.80;10855.80;10853.25;10855.00;2925
20190204 135600;10855.00;10858.45;10855.00;10858.45;9300
20190204 135700;10859.00;10862.30;10856.20;10860.15;10800
20190204 135800;10859.00;10860.15;10856.00;10856.00;4950
20190204 135900;10855.50;10859.80;10855.05;10859.50;3825
20190204 140000;10859.50;10869.90;10859.50;10869.90;36900
20190204 140100;10868.90;10873.80;10866.90;10873.00;43650
20190204 140200;10873.00;10878.45;10873.00;10876.85;43650
20190204 140300;10876.25;10884.00;10876.00;10879.90;110250
20190204 140400;10879.55;10889.40;10877.65;10887.65;49350
20190204 140500;10886.70;10890.00;10880.80;10880.80;38625
20190204 140600;10880.60;10885.00;10880.10;10882.45;26250
20190204 140700;10882.45;10883.10;10879.00;10881.10;20250
20190204 140800;10881.10;10888.65;10881.10;10884.50;30150
20190204 140900;10884.50;10898.00;10882.15;10895.95;98325
20190204 141000;10895.95;10898.00;10892.95;10895.10;44925
20190204 141100;10895.90;10908.85;10895.20;10906.00;146775
20190204 141200;10906.00;10917.75;10906.00;10909.55;115050
20190204 141300;10909.55;10912.70;10901.60;10902.30;67500
20190204 141400;10902.15;10905.00;10897.10;10898.20;48750
20190204 141500;10899.90;10899.90;10888.25;10892.45;52275
20190204 141600;10892.00;10894.45;10890.00;10890.00;27150
20190204 141700;10889.90;10899.45;10886.00;10899.45;20775
20190204 141800;10899.90;10903.00;10894.35;10897.65;20850
20190204 141900;10895.40;10897.35;10890.10;10891.05;15000
20190204 142000;10891.05;10898.00;10891.05;10893.70;9750
20190204 142100;10894.15;10897.95;10886.10;10886.10;12075
20190204 142200;10887.00;10893.65;10885.20;10889.85;14475
20190204 142300;10888.40;10891.05;10886.60;10888.00;12750
20190204 142400;10888.00;10889.90;10882.50;10883.00;15675
20190204 142500;10883.95;10896.00;10883.05;10896.00;28500
20190204 142600;10895.00;10897.00;10892.10;10894.00;11625
20190204 142700;10894.00;10900.00;10894.00;10898.00;17775
20190204 142800;10898.00;10899.75;10895.90;10895.90;10425
20190204 142900;10895.25;10897.95;10891.60;10896.30;7650
20190204 143000;10896.95;10907.00;10896.90;10900.10;28275
20190204 143100;10900.55;10907.70;10900.55;10905.45;28650
20190204 143200;10907.15;10907.90;10900.55;10902.00;18225
20190204 143300;10902.00;10909.00;10901.00;10905.05;15900
20190204 143400;10905.10;10907.40;10898.00;10898.95;19725
20190204 143500;10900.00;10904.25;10899.10;10904.25;20850
20190204 143600;10904.95;10911.90;10904.00;10911.70;35250
20190204 143700;10909.60;10912.25;10907.00;10912.25;44025
20190204 143800;10912.95;10927.65;10912.95;10924.15;189750
20190204 143900;10924.05;10927.55;10921.00;10921.20;52800
20190204 144000;10920.70;10927.70;10920.40;10924.50;41850
20190204 144100;10926.00;10937.25;10925.50;10932.15;124350
20190204 144200;10932.15;10937.95;10927.75;10928.00;49575
20190204 144300;10927.75;10934.00;10926.20;10932.65;31875
20190204 144400;10933.95;10940.00;10930.00;10938.80;47925
20190204 144500;10940.40;10940.80;10932.15;10935.60;37950
20190204 144600;10937.85;10945.00;10937.05;10943.30;54300
20190204 144700;10943.05;10948.35;10937.00;10937.15;42150
20190204 144800;10937.15;10944.00;10934.95;10934.95;40350
20190204 144900;10934.05;10941.95;10932.55;10939.65;24750
20190204 145000;10939.65;10945.00;10936.25;10945.00;14700
20190204 145100;10945.00;10947.95;10942.00;10944.95;27000
20190204 145200;10943.20;10943.20;10936.55;10942.50;14925
20190204 145300;10941.35;10941.35;10937.95;10938.00;13050
20190204 145400;10938.00;10952.70;10937.10;10948.00;79575
20190204 145500;10946.10;10950.50;10944.00;10944.00;23250
20190204 145600;10944.00;10945.00;10940.00;10942.10;24450
20190204 145700;10943.15;10947.30;10942.10;10945.85;15000
20190204 145800;10946.00;10947.15;10937.15;10939.30;14625
20190204 145900;10939.30;10939.85;10934.15;10935.65;21825
20190204 150000;10935.65;10947.75;10935.65;10941.85;16950
20190204 150100;10942.00;10948.95;10942.00;10948.95;19275
20190204 150200;10948.00;10949.50;10945.00;10945.00;18150
20190204 150300;10944.20;10952.00;10942.20;10951.00;23175
20190204 150400;10949.00;10952.30;10945.05;10945.05;23100
20190204 150500;10945.05;10945.30;10938.20;10940.00;22650
20190204 150600;10940.20;10949.00;10939.65;10948.05;19725
20190204 150700;10948.05;10948.95;10943.05;10945.00;28275
20190204 150800;10944.05;10947.80;10942.30;10943.00;24375
20190204 150900;10943.00;10947.35;10941.90;10945.85;14625
20190204 151000;10944.60;10944.60;10936.80;10936.80;32850
20190204 151100;10934.95;10944.00;10933.05;10939.00;52575
20190204 151200;10940.00;10940.00;10932.00;10932.40;33525
20190204 151300;10932.00;10934.05;10924.65;10924.90;64950
20190204 151400;10924.70;10929.20;10923.00;10927.55;62250
20190204 151500;10927.85;10932.75;10927.20;10927.50;28050
20190204 151600;10926.20;10937.65;10926.20;10935.35;31125
20190204 151700;10935.15;10939.55;10935.10;10939.05;41850
20190204 151800;10938.05;10939.50;10930.75;10937.00;21825
20190204 151900;10937.00;10939.00;10934.20;10938.15;26175
20190204 152000;10938.50;10938.50;10933.85;10936.05;50025
20190204 152100;10935.20;10937.80;10933.00;10933.50;31725
20190204 152200;10933.55;10936.70;10932.10;10935.95;31575
20190204 152300;10934.00;10936.00;10933.35;10934.65;21600
20190204 152400;10934.85;10936.45;10932.55;10933.85;49500
20190204 152500;10933.50;10938.75;10933.50;10938.00;27150
20190204 152600;10938.35;10938.35;10936.30;10937.95;39975
20190204 152700;10937.20;10941.00;10937.20;10941.00;37200
20190204 152800;10941.00;10941.00;10939.20;10940.35;39450
20190204 152900;10940.25;10941.00;10939.10;10940.95;180375
20190204 153000;10940.20;10942.75;10939.15;10942.00;248475
20190205 091600;10938.00;10945.00;10928.55;10933.25;68175
20190205 091700;10933.50;10953.30;10933.45;10953.30;62250
20190205 091800;10953.75;10953.75;10942.55;10942.55;51825
20190205 091900;10942.55;10948.35;10942.40;10948.00;54375
20190205 092000;10948.45;10950.00;10943.00;10948.30;26175
20190205 092100;10948.40;10948.40;10936.25;10936.25;20550
20190205 092200;10936.00;10937.90;10929.80;10934.05;36675
20190205 092300;10934.45;10946.00;10932.30;10941.75;39975
20190205 092400;10942.65;10945.00;10940.15;10942.00;17325
20190205 092500;10943.00;10944.50;10937.00;10937.60;15900
20190205 092600;10937.60;10938.20;10933.05;10934.35;16575
20190205 092700;10933.05;10936.05;10930.00;10932.30;16575
20190205 092800;10930.55;10931.75;10923.15;10923.75;25575
20190205 092900;10921.95;10922.00;10916.05;10918.00;50550
20190205 093000;10917.65;10923.80;10916.35;10923.80;25200
20190205 093100;10923.95;10923.95;10912.75;10913.90;43800
20190205 093200;10914.00;10923.00;10913.50;10923.00;42825
20190205 093300;10922.00;10923.80;10916.55;10920.25;22350
20190205 093400;10920.25;10927.55;10920.00;10925.25;24075
20190205 093500;10925.00;10932.50;10922.20;10929.85;24375
20190205 093600;10929.85;10929.85;10921.00;10922.50;14925
20190205 093700;10922.90;10924.05;10915.05;10924.05;27075
20190205 093800;10924.05;10928.95;10924.05;10925.25;14100
20190205 093900;10927.00;10927.00;10921.00;10923.00;12825
20190205 094000;10921.00;10925.45;10917.05;10919.95;15375
20190205 094100;10919.60;10926.40;10918.00;10923.05;11175
20190205 094200;10923.05;10928.00;10923.05;10924.00;8625
20190205 094300;10924.00;10924.30;10919.00;10920.50;8325
20190205 094400;10920.50;10924.25;10920.00;10923.40;5700
20190205 094500;10923.35;10924.20;10920.20;10921.90;11325
20190205 094600;10921.90;10927.00;10920.00;10927.00;13800
20190205 094700;10928.00;10931.45;10924.30;10929.65;17625
20190205 094800;10929.80;10933.00;10928.00;10931.00;14850
20190205 094900;10931.00;10932.00;10929.00;10929.05;12675
20190205 095000;10928.05;10929.05;10925.00;10925.00;7350
20190205 095100;10925.00;10929.25;10923.55;10929.25;12150
20190205 095200;10929.25;10931.45;10925.30;10926.80;13125
20190205 095300;10924.55;10928.60;10924.55;10928.60;11850
20190205 095400;10928.10;10928.85;10921.05;10923.15;15900
20190205 095500;10923.15;10923.15;10913.00;10913.90;33750
20190205 095600;10913.90;10921.90;10911.20;10918.60;30375
20190205 095700;10918.60;10920.70;10915.70;10917.55;14925
20190205 095800;10916.00;10919.95;10915.10;10919.45;16200
20190205 095900;10919.80;10919.80;10917.20;10918.55;6600
20190205 100000;10919.75;10922.25;10918.95;10921.00;14475
